682,707,0
682,786,0.57735026918963
682,850,0.57735026918963
682,1098,0.33333333333333
682,1115,0.81649658092773
682,1160,0.57735026918963
682,1295,0.40824829046386
682,1375,0.66666666666667
682,1437,0.66666666666667
682,1501,0.66666666666667
682,1547,0.40824829046386
682,1600,0.57735026918963
682,1682,0.28867513459481
682,1709,0.81649658092773
682,1812,0.81649658092773
682,1813,0.81649658092773
682,1815,0.81649658092773
682,1849,0.57735026918963
682,1855,0.57735026918963
682,1901,0.81649658092773
682,1930,0.57735026918963
682,1934,0.81649658092773
682,1937,0.81649658092773
682,1940,0
682,1947,0.81649658092773
682,1985,0.33333333333333
682,2023,0
682,2110,0
682,2118,0.81649658092773
682,2123,0
682,2232,0.81649658092773
682,2260,0.81649658092773
682,2273,0.57735026918963
682,2278,0
682,2356,0.81649658092773
682,2358,0.57735026918963
682,2359,0.57735026918963
682,2366,0
682,2368,0.57735026918963
682,2369,0.57735026918963
682,2370,0.57735026918963
682,2371,0.57735026918963
682,2458,0.81649658092773
682,2468,0
682,2509,0
682,2551,0.66666666666667
682,2557,0
682,2565,0.57735026918963
682,2669,0.81649658092773
682,2687,0.57735026918963
682,2698,1
682,2701,0.57735026918963
682,2748,0.57735026918963
682,2756,0.81649658092773
682,2782,0.81649658092773
682,2789,0.57735026918963
682,2792,0.57735026918963
682,2950,0
682,3093,1
682,3107,0.81649658092773
682,3160,0
682,3227,0
682,3254,0.57735026918963
682,3279,0.81649658092773
682,3283,0
682,3321,0.81649658092773
682,3322,0.81649658092773
682,3323,0.81649658092773
682,3325,0.81649658092773
682,3341,0.57735026918963
682,3342,0.66666666666667
682,3463,0.81649658092773
682,3464,0.57735026918963
682,3485,0.81649658092773
682,3486,0.81649658092773
682,3502,0.57735026918963
682,3530,0.81649658092773
682,3542,0
682,3678,0
682,3696,0.57735026918963
682,3732,0.81649658092773
682,3762,0.81649658092773
682,3769,0.40824829046386
682,3771,0.86602540378444
682,3860,0
682,3872,0.66666666666667
682,3876,0.81649658092773
682,3886,0
682,3963,0
682,3972,0.57735026918963
682,4037,0
682,4050,0.40824829046386
682,4091,0
682,4105,0.57735026918963
682,4134,0
682,4288,0.57735026918963
682,4320,0
682,4328,0.66666666666667
682,4842,0
682,4969,0
682,5017,0.40824829046386
682,5025,0.40824829046386
682,5026,0.40824829046386
682,5046,0.40824829046386
682,5047,0.33333333333333
682,5064,0
682,5065,0
682,5066,0
682,5067,0
682,5068,0
682,5069,0.40824829046386
682,5197,0
682,5198,0
682,5199,0
682,5200,0
682,5201,0.33333333333333
682,5202,0.57735026918963
682,5219,0
682,5220,0
682,5221,0
682,5222,0
682,5223,0
682,5224,0
682,5225,0
682,5226,0
682,5227,0
682,5230,0
682,5247,0.40824829046386
682,5278,0.28867513459481
682,5504,0
682,5559,0
682,5669,0.33333333333333
682,5670,0.33333333333333
682,5672,0
682,5673,0.40824829046386
682,5674,0
682,5675,0
682,5702,0
682,5709,0
682,5712,0
682,5716,0
682,5717,0.33333333333333
682,5747,0
682,5861,0.33333333333333
682,5886,0
682,5905,0
682,6028,0.33333333333333
682,6029,0
682,6030,0.57735026918963
682,6031,0
682,6081,0
682,6118,0
682,6119,0
682,6120,0
682,6121,0
682,6122,0
682,6261,0
682,6824,0
682,6828,0.33333333333333
682,6833,0
682,6836,0
682,6962,0
682,7168,0.40824829046386
682,7281,0
682,7287,0
682,7346,0
707,786,0
707,850,0
707,1098,0
707,1115,0
707,1160,0
707,1295,0
707,1375,0
707,1437,0
707,1501,0
707,1547,0
707,1600,0
707,1682,0
707,1709,0
707,1812,0
707,1813,0
707,1815,0
707,1849,0
707,1855,0
707,1901,0
707,1930,0
707,1934,0
707,1937,0
707,1940,1
707,1947,0
707,1985,0
707,2023,1
707,2110,0
707,2118,0
707,2123,1
707,2232,0
707,2260,0
707,2273,0
707,2278,1
707,2356,0
707,2358,0
707,2359,0
707,2366,1
707,2368,0
707,2369,0
707,2370,0
707,2371,0
707,2458,0
707,2468,0
707,2509,1
707,2551,0
707,2557,0
707,2565,0
707,2669,0
707,2687,0
707,2698,0
707,2701,0
707,2748,0
707,2756,0
707,2782,0
707,2789,0
707,2792,0
707,2950,1
707,3093,0
707,3107,0
707,3160,1
707,3227,1
707,3254,0
707,3279,0
707,3283,0
707,3321,0
707,3322,0
707,3323,0
707,3325,0
707,3341,0
707,3342,0
707,3463,0
707,3464,0
707,3485,0
707,3486,0
707,3502,0
707,3530,0
707,3542,1
707,3678,0
707,3696,0
707,3732,0
707,3762,0
707,3769,0
707,3771,0
707,3860,1
707,3872,0
707,3876,0
707,3886,0
707,3963,0
707,3972,0
707,4037,0
707,4050,0
707,4091,0
707,4105,0
707,4134,1
707,4288,0
707,4320,0
707,4328,0
707,4842,0
707,4969,0
707,5017,0
707,5025,0
707,5026,0
707,5046,0
707,5047,0
707,5064,0
707,5065,0
707,5066,0
707,5067,0
707,5068,0
707,5069,0
707,5197,0
707,5198,0
707,5199,0
707,5200,0
707,5201,0
707,5202,0
707,5219,0
707,5220,0
707,5221,0
707,5222,0
707,5223,0
707,5224,0
707,5225,0
707,5226,0
707,5227,0
707,5230,0
707,5247,0
707,5278,0
707,5504,1
707,5559,0
707,5669,0
707,5670,0
707,5672,0
707,5673,0
707,5674,0
707,5675,0
707,5702,1
707,5709,0
707,5712,0
707,5716,0
707,5717,0
707,5747,1
707,5861,0
707,5886,0
707,5905,0
707,6028,0
707,6029,0
707,6030,0
707,6031,0
707,6081,0
707,6118,0
707,6119,0
707,6120,0
707,6121,0
707,6122,0
707,6261,0
707,6824,0
707,6828,0
707,6833,0
707,6836,0
707,6962,0
707,7168,0
707,7281,0
707,7287,0
707,7346,0
786,850,1
786,1098,0.28867513459481
786,1115,0.35355339059327
786,1160,0.5
786,1295,0.35355339059327
786,1375,0.57735026918963
786,1437,0.57735026918963
786,1501,0.57735026918963
786,1547,0.35355339059327
786,1600,0.5
786,1682,0.75
786,1709,0.70710678118655
786,1812,0.70710678118655
786,1813,0.70710678118655
786,1815,0.70710678118655
786,1849,0.5
786,1855,0.5
786,1901,0.70710678118655
786,1930,0.5
786,1934,0.70710678118655
786,1937,0.70710678118655
786,1940,0
786,1947,0.70710678118655
786,1985,0.86602540378444
786,2023,0
786,2110,0
786,2118,0.70710678118655
786,2123,0
786,2232,0.70710678118655
786,2260,0.70710678118655
786,2273,0.5
786,2278,0
786,2356,0.70710678118655
786,2358,0.5
786,2359,0.5
786,2366,0
786,2368,0.5
786,2369,0.5
786,2370,0.5
786,2371,0.5
786,2458,0.70710678118655
786,2468,0
786,2509,0
786,2551,0.57735026918963
786,2557,0
786,2565,1
786,2669,0.70710678118655
786,2687,0.5
786,2698,0.57735026918963
786,2701,1
786,2748,0.5
786,2756,0.70710678118655
786,2782,0.35355339059327
786,2789,0.5
786,2792,0.5
786,2950,0
786,3093,0.57735026918963
786,3107,0.70710678118655
786,3160,0
786,3227,0
786,3254,0.5
786,3279,0.70710678118655
786,3283,0
786,3321,0.70710678118655
786,3322,0.70710678118655
786,3323,0.70710678118655
786,3325,0.70710678118655
786,3341,0.5
786,3342,0.86602540378444
786,3463,0.70710678118655
786,3464,0.5
786,3485,0.70710678118655
786,3486,0.70710678118655
786,3502,0.5
786,3530,0.70710678118655
786,3542,0
786,3678,0
786,3696,0.5
786,3732,0.70710678118655
786,3762,0.70710678118655
786,3769,0.35355339059327
786,3771,0.5
786,3860,0
786,3872,0.86602540378444
786,3876,0.70710678118655
786,3886,0.20412414523193
786,3963,0
786,3972,0.5
786,4037,0
786,4050,0.35355339059327
786,4091,0.25
786,4105,0.5
786,4134,0
786,4288,0
786,4320,0
786,4328,0.86602540378444
786,4842,0.28867513459481
786,4969,0
786,5017,0.35355339059327
786,5025,0.35355339059327
786,5026,0.35355339059327
786,5046,0.35355339059327
786,5047,0.28867513459481
786,5064,0.28867513459481
786,5065,0.25
786,5066,0.25
786,5067,0.25
786,5068,0
786,5069,0.35355339059327
786,5197,0
786,5198,0
786,5199,0
786,5200,0.25
786,5201,0.28867513459481
786,5202,0.5
786,5219,0
786,5220,0
786,5221,0
786,5222,0
786,5223,0
786,5224,0
786,5225,0
786,5226,0
786,5227,0
786,5230,0
786,5247,0.35355339059327
786,5278,0.5
786,5504,0
786,5559,0.28867513459481
786,5669,0.57735026918963
786,5670,0.57735026918963
786,5672,0
786,5673,0.35355339059327
786,5674,0.5
786,5675,0.5
786,5702,0
786,5709,0
786,5712,0
786,5716,0.28867513459481
786,5717,0.28867513459481
786,5747,0
786,5861,0.28867513459481
786,5886,0
786,5905,0.5
786,6028,0.28867513459481
786,6029,0
786,6030,0.5
786,6031,0
786,6081,0
786,6118,0
786,6119,0
786,6120,0.5
786,6121,0
786,6122,0
786,6261,0.5
786,6824,0
786,6828,0.28867513459481
786,6833,0
786,6836,0
786,6962,0
786,7168,0.35355339059327
786,7281,0
786,7287,0
786,7346,0
850,1098,0.28867513459481
850,1115,0.35355339059327
850,1160,0.5
850,1295,0.35355339059327
850,1375,0.57735026918963
850,1437,0.57735026918963
850,1501,0.57735026918963
850,1547,0.35355339059327
850,1600,0.5
850,1682,0.75
850,1709,0.70710678118655
850,1812,0.70710678118655
850,1813,0.70710678118655
850,1815,0.70710678118655
850,1849,0.5
850,1855,0.5
850,1901,0.70710678118655
850,1930,0.5
850,1934,0.70710678118655
850,1937,0.70710678118655
850,1940,0
850,1947,0.70710678118655
850,1985,0.86602540378444
850,2023,0
850,2110,0
850,2118,0.70710678118655
850,2123,0
850,2232,0.70710678118655
850,2260,0.70710678118655
850,2273,0.5
850,2278,0
850,2356,0.70710678118655
850,2358,0.5
850,2359,0.5
850,2366,0
850,2368,0.5
850,2369,0.5
850,2370,0.5
850,2371,0.5
850,2458,0.70710678118655
850,2468,0
850,2509,0
850,2551,0.57735026918963
850,2557,0
850,2565,1
850,2669,0.70710678118655
850,2687,0.5
850,2698,0.57735026918963
850,2701,1
850,2748,0.5
850,2756,0.70710678118655
850,2782,0.35355339059327
850,2789,0.5
850,2792,0.5
850,2950,0
850,3093,0.57735026918963
850,3107,0.70710678118655
850,3160,0
850,3227,0
850,3254,0.5
850,3279,0.70710678118655
850,3283,0
850,3321,0.70710678118655
850,3322,0.70710678118655
850,3323,0.70710678118655
850,3325,0.70710678118655
850,3341,0.5
850,3342,0.86602540378444
850,3463,0.70710678118655
850,3464,0.5
850,3485,0.70710678118655
850,3486,0.70710678118655
850,3502,0.5
850,3530,0.70710678118655
850,3542,0
850,3678,0
850,3696,0.5
850,3732,0.70710678118655
850,3762,0.70710678118655
850,3769,0.35355339059327
850,3771,0.5
850,3860,0
850,3872,0.86602540378444
850,3876,0.70710678118655
850,3886,0.20412414523193
850,3963,0
850,3972,0.5
850,4037,0
850,4050,0.35355339059327
850,4091,0.25
850,4105,0.5
850,4134,0
850,4288,0
850,4320,0
850,4328,0.86602540378444
850,4842,0.28867513459481
850,4969,0
850,5017,0.35355339059327
850,5025,0.35355339059327
850,5026,0.35355339059327
850,5046,0.35355339059327
850,5047,0.28867513459481
850,5064,0.28867513459481
850,5065,0.25
850,5066,0.25
850,5067,0.25
850,5068,0
850,5069,0.35355339059327
850,5197,0
850,5198,0
850,5199,0
850,5200,0.25
850,5201,0.28867513459481
850,5202,0.5
850,5219,0
850,5220,0
850,5221,0
850,5222,0
850,5223,0
850,5224,0
850,5225,0
850,5226,0
850,5227,0
850,5230,0
850,5247,0.35355339059327
850,5278,0.5
850,5504,0
850,5559,0.28867513459481
850,5669,0.57735026918963
850,5670,0.57735026918963
850,5672,0
850,5673,0.35355339059327
850,5674,0.5
850,5675,0.5
850,5702,0
850,5709,0
850,5712,0
850,5716,0.28867513459481
850,5717,0.28867513459481
850,5747,0
850,5861,0.28867513459481
850,5886,0
850,5905,0.5
850,6028,0.28867513459481
850,6029,0
850,6030,0.5
850,6031,0
850,6081,0
